"PinCode","Year","State","Population","Crime Rate"
"AL06101","1975","Talladega, AL","168","5"
"AL06101","1976","Talladega, AL","173","9"
"AL06101","1978","Talladega, AL","165","5"
"AL06101","1979","Talladega, AL","177","2"
"AL06101","1983","Talladega, AL","179","8"
"AL06101","1984","Talladega, AL","171","9"
"AL06101","1987","Talladega, AL","175","10"
"AL06101","1988","Talladega, AL","152","8"
"AL06101","1989","Talladega, AL","170","8"
"AL06101","1991","Talladega, AL","164","9"
"AL06101","1993","Talladega, AL","172","7"
"AL06101","1995","Talladega, AL","160","4"
"AL06101","1999","Talladega, AL","179","9"
"AL06101","2001","Talladega, AL","164","9"
"AL06101","2003","Talladega, AL","158","3"
"AL06101","2007","Talladega, AL","163","9"
"AL06101","2009","Talladega, AL","171","7"
"AL06101","2010","Talladega, AL","150","9"
"AL06101","2011","Talladega, AL","166","3"
"AL06101","2012","Talladega, AL","170","3"
"AL06101","2013","Talladega, AL","157","9"
"AL06101","2015","Talladega, AL","176","10"
"AL06101","2017","Talladega, AL","161","9"
"AL06102","1971","Talladega, AL","169","4"
"AL06102","1972","Talladega, AL","178","5"
"AL06102","1973","Talladega, AL","166","8"
"AL06102","1974","Talladega, AL","155","5"
"AL06102","1975","Talladega, AL","176","6"
"AL06102","1977","Talladega, AL","154","6"
"AL06102","1978","Talladega, AL","155","5"
"AL06102","1979","Talladega, AL","163","7"
"AL06102","1980","Talladega, AL","173","4"
"AL06102","1981","Talladega, AL","172","10"
"AL06102","1982","Talladega, AL","175","7"
"AL06102","1983","Talladega, AL","174","4"
"AL06102","1984","Talladega, AL","160","3"
"AL06102","1985","Talladega, AL","175","8"
"AL06102","1986","Talladega, AL","179","5"
"AL06102","1988","Talladega, AL","176","9"
"AL06102","1990","Talladega, AL","169","10"
"AL06102","1991","Talladega, AL","179","7"
"AL06102","1993","Talladega, AL","162","2"
"AL06102","1994","Talladega, AL","164","2"
"AL06102","1995","Talladega, AL","156","9"
"AL06102","1996","Talladega, AL","179","3"
"AL06102","1997","Talladega, AL","157","6"
"AL06102","1998","Talladega, AL","154","2"
"AL06102","1999","Talladega, AL","172","6"
"AL06102","2002","Talladega, AL","150","6"
"AL06102","2008","Talladega, AL","177","7"
"AL06102","2009","Talladega, AL","170","3"
"AL06102","2011","Talladega, AL","172","2"
"AL06102","2012","Talladega, AL","169","3"
"AL06102","2014","Talladega, AL","177","4"
"AL06102","2015","Talladega, AL","164","2"
"AL06102","2017","Talladega, AL","153","8"
"AL06103","1973","Talladega, AL","167","3"
"AL06103","1996","Talladega, AL","153","8"
"AL06103","1997","Talladega, AL","154","9"
"AL06103","1998","Talladega, AL","159","3"
"AL06103","2001","Talladega, AL","179","9"
"AL06103","2003","Talladega, AL","157","10"
"AL06103","2015","Talladega, AL","154","10"
"AL06103","2016","Talladega, AL","164","9"
"AL06103","2017","Talladega, AL","161","9"
"AL06104","1974","Talladega, AL","160","10"
"AL06104","1976","Talladega, AL","160","8"
"AL06104","1984","Talladega, AL","161","9"
"AL06104","1990","Talladega, AL","171","6"
"AL06104","1998","Talladega, AL","157","10"
"AL06104","2010","Talladega, AL","178","7"
"AL06104","2011","Talladega, AL","162","5"
"AL06104","2013","Talladega, AL","171","3"
"AL06104","2014","Talladega, AL","153","9"
"AL06104","2015","Talladega, AL","178","2"
"AL06104","2016","Talladega, AL","178","7"
"AL06104","2017","Talladega, AL","175","4"
"AL06200","1967","Tallapoosa, AL","152","8"
"AL06200","1975","Tallapoosa, AL","171","9"
"AL06200","1976","Tallapoosa, AL","162","8"
"AL06200","1977","Tallapoosa, AL","178","2"
"AL06200","1978","Tallapoosa, AL","167","8"
"AL06200","1979","Tallapoosa, AL","161","8"
"AL06200","1980","Tallapoosa, AL","171","4"
"AL06200","1981","Tallapoosa, AL","158","2"
"AL06200","1982","Tallapoosa, AL","166","9"
"AL06200","1983","Tallapoosa, AL","165","8"
"AL06200","1984","Tallapoosa, AL","160","4"
"AL06200","1985","Tallapoosa, AL","154","4"
"AL06200","1986","Tallapoosa, AL","165","4"
"AL06200","1987","Tallapoosa, AL","170","3"
"AL06200","1988","Tallapoosa, AL","159","3"
"AL06200","1989","Tallapoosa, AL","167","3"
"AL06200","1992","Tallapoosa, AL","171","6"
"AL06200","1993","Tallapoosa, AL","179","5"
"AL06200","1994","Tallapoosa, AL","159","9"
"AL06200","1995","Tallapoosa, AL","174","10"
"AL06200","1996","Tallapoosa, AL","164","5"
"AL06200","1999","Tallapoosa, AL","172","9"
"AL06200","2000","Tallapoosa, AL","170","4"
"AL06200","2002","Tallapoosa, AL","159","4"
"AL06200","2007","Tallapoosa, AL","158","2"
"AL06200","2008","Tallapoosa, AL","153","6"
"AL06200","2010","Tallapoosa, AL","163","5"
"AL06200","2011","Tallapoosa, AL","153","8"
"AL06200","2012","Tallapoosa, AL","180","9"
"AL06200","2013","Tallapoosa, AL","150","10"
"AL06200","2015","Tallapoosa, AL","151","10"
"AL06200","2016","Tallapoosa, AL","178","6"
"AL06201","1965","Tallapoosa, AL","155","4"
"AL06201","1967","Tallapoosa, AL","163","4"
"AL06201","1968","Tallapoosa, AL","173","4"
"AL06201","1969","Tallapoosa, AL","151","8"
"AL06201","1970","Tallapoosa, AL","164","6"
"AL06201","1971","Tallapoosa, AL","162","4"
"AL06201","1972","Tallapoosa, AL","176","3"
"AL06201","1974","Tallapoosa, AL","159","7"
"AL06201","1975","Tallapoosa, AL","178","6"
"AL06201","1976","Tallapoosa, AL","170","3"
"AL06201","1977","Tallapoosa, AL","165","10"
"AL06201","1978","Tallapoosa, AL","156","9"
"AL06201","1979","Tallapoosa, AL","159","3"
"AL06201","1980","Tallapoosa, AL","150","2"
"AL06201","1981","Tallapoosa, AL","161","4"
"AL06201","1982","Tallapoosa, AL","175","5"
"AL06201","1983","Tallapoosa, AL","164","9"
"AL06201","1986","Tallapoosa, AL","166","2"
"AL06201","1988","Tallapoosa, AL","171","2"
"AL06201","1989","Tallapoosa, AL","154","5"
"AL06201","1990","Tallapoosa, AL","179","3"
"AL06201","1991","Tallapoosa, AL","175","2"
"AL06201","1992","Tallapoosa, AL","175","9"
"AL06201","1993","Tallapoosa, AL","180","9"
"AL06201","1994","Tallapoosa, AL","160","3"
"AL06201","1995","Tallapoosa, AL","172","2"
"AL06201","1997","Tallapoosa, AL","154","5"
"AL06201","1999","Tallapoosa, AL","157","4"
"AL06201","2000","Tallapoosa, AL","150","10"
"AL06201","2002","Tallapoosa, AL","168","7"
"AL06201","2005","Tallapoosa, AL","159","4"
"AL06201","2007","Tallapoosa, AL","166","2"
"AL06201","2008","Tallapoosa, AL","155","9"
"AL06201","2009","Tallapoosa, AL","170","3"
"AL06201","2010","Tallapoosa, AL","152","2"
"AL06201","2012","Tallapoosa, AL","159","7"
"AL06201","2013","Tallapoosa, AL","169","10"
"AL06201","2014","Tallapoosa, AL","155","5"
"AL06201","2016","Tallapoosa, AL","166","7"
"AL06201","2017","Tallapoosa, AL","176","10"
"AL06202","1976","Tallapoosa, AL","179","2"
"AL06202","1979","Tallapoosa, AL","152","2"
"AL06202","1982","Tallapoosa, AL","156","3"
"AL06202","1983","Tallapoosa, AL","180","10"
"AL06202","1984","Tallapoosa, AL","179","7"
"AL06202","1993","Tallapoosa, AL","175","5"
"AL06202","1996","Tallapoosa, AL","167","7"
"AL06202","1997","Tallapoosa, AL","174","4"
"AL06202","1999","Tallapoosa, AL","152","9"
"AL06202","2004","Tallapoosa, AL","153","7"
"AL06202","2017","Tallapoosa, AL","176","7"
"AL06203","1977","Tallapoosa, AL","178","7"
"AL06203","1984","Tallapoosa, AL","163","2"
"AL06203","1989","Tallapoosa, AL","160","3"
"AL06203","1990","Tallapoosa, AL","166","3"
"AL06203","1993","Tallapoosa, AL","155","7"
"AL06203","1996","Tallapoosa, AL","169","6"
"AL06203","2003","Tallapoosa, AL","150","6"
"AL06203","2013","Tallapoosa, AL","172","2"
"AL06203","2016","Tallapoosa, AL","151","10"
"AL06203","2017","Tallapoosa, AL","170","5"
"AL06300","1969","Tuscaloosa, AL","166","2"
"AL06300","1971","Tuscaloosa, AL","158","6"
"AL06300","1972","Tuscaloosa, AL","154","10"
"AL06300","1973","Tuscaloosa, AL","165","4"
"AL06300","1974","Tuscaloosa, AL","158","7"
"AL06300","1975","Tuscaloosa, AL","172","7"
"AL06300","1976","Tuscaloosa, AL","163","9"
"AL06300","1979","Tuscaloosa, AL","169","10"
"AL06300","1980","Tuscaloosa, AL","156","5"
"AL06300","1982","Tuscaloosa, AL","174","5"
"AL06300","1983","Tuscaloosa, AL","174","8"
"AL06300","1984","Tuscaloosa, AL","151","3"
"AL06300","1987","Tuscaloosa, AL","161","3"
"AL06300","1988","Tuscaloosa, AL","163","2"
"AL06300","1990","Tuscaloosa, AL","163","9"
"AL06300","1991","Tuscaloosa, AL","162","5"
"AL06300","1992","Tuscaloosa, AL","151","6"
"AL06300","1993","Tuscaloosa, AL","165","10"
"AL06300","1994","Tuscaloosa, AL","175","5"
"AL06300","1995","Tuscaloosa, AL","156","10"
"AL06300","1996","Tuscaloosa, AL","179","9"
"AL06300","1997","Tuscaloosa, AL","155","5"
"AL06300","1998","Tuscaloosa, AL","173","6"
"AL06300","1999","Tuscaloosa, AL","154","5"
"AL06300","2000","Tuscaloosa, AL","172","4"
"AL06300","2001","Tuscaloosa, AL","176","4"
"AL06300","2002","Tuscaloosa, AL","157","4"
"AL06300","2003","Tuscaloosa, AL","169","8"
"AL06300","2004","Tuscaloosa, AL","156","6"
"AL06300","2006","Tuscaloosa, AL","179","7"
"AL06300","2007","Tuscaloosa, AL","156","8"
"AL06300","2008","Tuscaloosa, AL","152","6"
"AL06300","2009","Tuscaloosa, AL","177","2"
"AL06300","2010","Tuscaloosa, AL","157","3"
"AL06300","2011","Tuscaloosa, AL","180","10"
"AL06300","2012","Tuscaloosa, AL","180","10"
"AL06300","2013","Tuscaloosa, AL","156","9"
"AL06300","2014","Tuscaloosa, AL","152","5"
"AL06300","2015","Tuscaloosa, AL","176","3"
"AL06300","2016","Tuscaloosa, AL","168","9"
"AL06300","2017","Tuscaloosa, AL","153","2"
"AL06301","1965","Tuscaloosa, AL","157","7"
"AL06301","1966","Tuscaloosa, AL","179","10"
"AL06301","1969","Tuscaloosa, AL","163","6"
"AL06301","1970","Tuscaloosa, AL","166","7"
"AL06301","1971","Tuscaloosa, AL","163","6"
"AL06301","1972","Tuscaloosa, AL","157","10"
"AL06301","1973","Tuscaloosa, AL","150","3"
"AL06301","1974","Tuscaloosa, AL","172","2"
"AL06301","1975","Tuscaloosa, AL","174","2"
"AL06301","1976","Tuscaloosa, AL","164","10"
"AL06301","1977","Tuscaloosa, AL","171","4"
"AL06301","1978","Tuscaloosa, AL","168","7"
"AL06301","1979","Tuscaloosa, AL","172","2"
"AL06301","1980","Tuscaloosa, AL","158","7"
"AL06301","1981","Tuscaloosa, AL","173","4"
"AL06301","1982","Tuscaloosa, AL","162","2"
"AL06301","1983","Tuscaloosa, AL","178","5"
"AL06301","1984","Tuscaloosa, AL","180","7"
"AL06301","1985","Tuscaloosa, AL","179","3"
"AL06301","1986","Tuscaloosa, AL","150","3"
"AL06301","1987","Tuscaloosa, AL","158","8"
"AL06301","1988","Tuscaloosa, AL","177","4"
"AL06301","1989","Tuscaloosa, AL","176","10"
"AL06301","1990","Tuscaloosa, AL","178","10"
"AL06301","1991","Tuscaloosa, AL","170","5"
"AL06301","1992","Tuscaloosa, AL","157","5"
"AL06301","1993","Tuscaloosa, AL","174","4"
"AL06301","1994","Tuscaloosa, AL","150","4"
"AL06301","1995","Tuscaloosa, AL","166","3"
"AL06301","1996","Tuscaloosa, AL","172","5"
"AL06301","1997","Tuscaloosa, AL","162","3"
"AL06301","1998","Tuscaloosa, AL","171","5"
"AL06301","1999","Tuscaloosa, AL","163","9"
"AL06301","2000","Tuscaloosa, AL","155","10"
"AL06301","2001","Tuscaloosa, AL","161","10"
"AL06301","2002","Tuscaloosa, AL","164","3"
"AL06301","2003","Tuscaloosa, AL","162","8"
"AL06301","2004","Tuscaloosa, AL","174","7"
"AL06301","2005","Tuscaloosa, AL","176","4"
"AL06301","2006","Tuscaloosa, AL","151","9"
"AL06301","2007","Tuscaloosa, AL","167","6"
"AL06301","2008","Tuscaloosa, AL","176","10"
"AL06301","2009","Tuscaloosa, AL","174","9"
"AL06301","2010","Tuscaloosa, AL","164","9"
"AL06301","2011","Tuscaloosa, AL","150","7"
"AL06301","2012","Tuscaloosa, AL","156","3"
"AL06301","2013","Tuscaloosa, AL","172","9"
"AL06301","2014","Tuscaloosa, AL","161","7"
"AL06301","2015","Tuscaloosa, AL","165","5"
"AL06301","2016","Tuscaloosa, AL","163","9"
"AL06301","2017","Tuscaloosa, AL","157","7"
"AL06302","1977","Tuscaloosa, AL","160","3"
"AL06302","1979","Tuscaloosa, AL","152","2"
"AL06302","1980","Tuscaloosa, AL","171","10"
"AL06302","1982","Tuscaloosa, AL","165","3"
"AL06302","1983","Tuscaloosa, AL","166","10"
"AL06302","1984","Tuscaloosa, AL","173","10"
"AL06302","1985","Tuscaloosa, AL","179","6"
"AL06302","1989","Tuscaloosa, AL","166","7"
"AL06302","1991","Tuscaloosa, AL","159","6"
"AL06302","1992","Tuscaloosa, AL","150","8"
"AL06302","1994","Tuscaloosa, AL","174","4"
"AL06302","2002","Tuscaloosa, AL","155","3"
"AL06302","2003","Tuscaloosa, AL","165","6"
"AL06302","2007","Tuscaloosa, AL","152","8"
"AL06302","2008","Tuscaloosa, AL","173","2"
"AL06302","2009","Tuscaloosa, AL","157","2"
"AL06302","2010","Tuscaloosa, AL","167","10"
"AL06302","2011","Tuscaloosa, AL","161","2"
"AL06302","2012","Tuscaloosa, AL","165","4"
"AL06302","2015","Tuscaloosa, AL","158","2"
"AL06302","2016","Tuscaloosa, AL","154","3"
"AL06303","2017","Tuscaloosa, AL","173","4"
"AL06311","2016","Tuscaloosa, AL","161","4"
"AL06314","2017","Tuscaloosa, AL","152","4"
"AL06400","1967","Walker, AL","179","8"
"AL06400","1975","Walker, AL","169","3"
"AL06400","1976","Walker, AL","164","2"
"AL06400","1977","Walker, AL","165","7"
"AL06400","1978","Walker, AL","152","2"
"AL06400","1979","Walker, AL","167","5"
"AL06400","1981","Walker, AL","164","8"
"AL06400","1985","Walker, AL","177","10"
"AL06400","1986","Walker, AL","177","3"
"AL06400","1988","Walker, AL","163","2"
"AL06400","1991","Walker, AL","179","7"
"AL06400","1992","Walker, AL","180","10"
"AL06400","1999","Walker, AL","178","9"
"AL06400","2004","Walker, AL","174","3"
"AL06400","2008","Walker, AL","165","8"
"AL06400","2014","Walker, AL","168","6"
"AL06400","2015","Walker, AL","175","3"
"AL06400","2016","Walker, AL","169","6"
"AL06401","1967","Walker, AL","169","4"
"AL06401","1968","Walker, AL","178","4"
"AL06401","1969","Walker, AL","168","2"
"AL06401","1970","Walker, AL","159","2"
"AL06401","1974","Walker, AL","176","10"
"AL06401","1975","Walker, AL","171","2"
"AL06401","1976","Walker, AL","177","4"
"AL06401","1978","Walker, AL","152","3"
"AL06401","1979","Walker, AL","154","2"
"AL06401","1980","Walker, AL","163","9"
"AL06401","1981","Walker, AL","168","2"
"AL06401","1982","Walker, AL","156","8"
"AL06401","1983","Walker, AL","174","2"
"AL06401","1984","Walker, AL","157","9"
"AL06401","1985","Walker, AL","160","8"
"AL06401","1986","Walker, AL","159","10"
"AL06401","1987","Walker, AL","157","4"
"AL06401","1988","Walker, AL","165","7"
"AL06401","1989","Walker, AL","151","2"
"AL06401","1990","Walker, AL","155","6"
"AL06401","1991","Walker, AL","169","5"
"AL06401","1992","Walker, AL","162","5"
"AL06401","1994","Walker, AL","170","5"
"AL06401","1995","Walker, AL","168","6"
"AL06401","1996","Walker, AL","176","9"
"AL06401","1998","Walker, AL","163","7"
"AL06401","1999","Walker, AL","153","3"
"AL06401","2003","Walker, AL","180","9"
"AL06401","2005","Walker, AL","177","4"
"AL06401","2007","Walker, AL","180","4"
"AL06401","2008","Walker, AL","171","6"
"AL06401","2009","Walker, AL","154","2"
"AL06401","2011","Walker, AL","176","8"
"AL06401","2013","Walker, AL","153","9"
"AL06401","2014","Walker, AL","159","6"
"AL06401","2017","Walker, AL","176","5"
"AL06403","1975","Walker, AL","166","10"
"AL06403","1978","Walker, AL","153","9"
"AL06403","2002","Walker, AL","159","9"
"AL06403","2003","Walker, AL","180","5"
"AL06403","2009","Walker, AL","167","5"
"AL06404","1981","Walker, AL","176","4"
"AL06404","2012","Walker, AL","164","4"
"AL06405","1982","Walker, AL","151","8"
"AL06405","1987","Walker, AL","161","7"
"AL06405","1992","Walker, AL","162","5"
"AL06405","1994","Walker, AL","156","7"
"AL06405","1995","Walker, AL","160","10"
"AL06405","1997","Walker, AL","170","6"
"AL06405","2003","Walker, AL","174","9"
"AL06405","2006","Walker, AL","178","4"
"AL06405","2012","Walker, AL","165","6"
"AL06405","2015","Walker, AL","153","2"
"AL06405","2017","Walker, AL","156","10"
"AL06406","1979","Walker, AL","162","9"
"AL06406","1987","Walker, AL","157","8"
"AL06406","1999","Walker, AL","177","9"
"AL06406","2014","Walker, AL","170","10"
"AL06409","1976","Walker, AL","155","6"
"AL06500","1965","Washington, AL","176","4"
"AL06500","1966","Washington, AL","169","10"
"AL06500","1967","Washington, AL","171","5"
"AL06500","1968","Washington, AL","176","6"
"AL06500","1969","Washington, AL","160","6"
"AL06500","1970","Washington, AL","171","4"
"AL06500","1971","Washington, AL","164","10"
"AL06500","1972","Washington, AL","170","8"
"AL06500","1973","Washington, AL","158","8"
"AL06500","1974","Washington, AL","166","8"
"AL06500","1976","Washington, AL","150","3"
"AL06500","1977","Washington, AL","175","8"
"AL06500","1979","Washington, AL","163","4"
"AL06500","1980","Washington, AL","159","3"
"AL06500","1981","Washington, AL","152","7"
"AL06500","1982","Washington, AL","160","10"
"AL06500","2003","Washington, AL","169","8"
"AL06500","2011","Washington, AL","162","10"
"AL06500","2012","Washington, AL","162","7"
"AL06500","2016","Washington, AL","160","3"
"AL06501","1976","Washington, AL","174","4"
"AL06501","1999","Washington, AL","171","5"
"AL06501","2002","Washington, AL","155","7"
"AL06501","2005","Washington, AL","154","5"
"AL06501","2008","Washington, AL","162","8"
"AL06503","1980","Washington, AL","177","9"
"AL06503","2014","Washington, AL","157","4"
"AL06600","1973","Wilcox, AL","161","5"
"AL06600","1974","Wilcox, AL","160","8"
"AL06600","1975","Wilcox, AL","152","9"
"AL06600","1976","Wilcox, AL","167","7"
"AL06600","1977","Wilcox, AL","155","2"
"AL06600","1978","Wilcox, AL","155","8"
"AL06600","1979","Wilcox, AL","179","7"
"AL06600","1980","Wilcox, AL","165","10"
"AL06600","1981","Wilcox, AL","173","6"
"AL06600","1982","Wilcox, AL","177","8"
"AL06600","1983","Wilcox, AL","150","10"
"AL06600","1984","Wilcox, AL","180","10"
"AL06600","1985","Wilcox, AL","151","3"
"AL06600","1986","Wilcox, AL","161","5"
"AL06600","1987","Wilcox, AL","154","9"
"AL06600","1988","Wilcox, AL","179","2"
"AL06600","1990","Wilcox, AL","162","10"
"AL06600","1991","Wilcox, AL","171","10"
"AL06600","1995","Wilcox, AL","155","10"
"AL06600","1996","Wilcox, AL","158","5"
"AL06600","1997","Wilcox, AL","172","6"
"AL06600","1998","Wilcox, AL","171","3"
"AL06600","2001","Wilcox, AL","166","7"
"AL06600","2002","Wilcox, AL","175","4"
"AL06600","2003","Wilcox, AL","154","7"
"AL06600","2006","Wilcox, AL","170","6"
"AL06600","2013","Wilcox, AL","160","2"
"AL06600","2014","Wilcox, AL","169","2"
"AL06600","2016","Wilcox, AL","180","5"
"AL06600","2017","Wilcox, AL","171","8"
"AL06601","1976","Wilcox, AL","153","9"
"AL06601","2004","Wilcox, AL","166","8"
"AL06601","2005","Wilcox, AL","178","4"
"AL06602","1978","Wilcox, AL","151","6"
"AL06602","2007","Wilcox, AL","162","2"
"AL06602","2009","Wilcox, AL","163","6"
"AL06602","2011","Wilcox, AL","174","4"
"AL06602","2017","Wilcox, AL","170","6"
"AL06700","1971","Winston, AL","156","8"
"AL06700","1976","Winston, AL","151","8"
"AL06700","1978","Winston, AL","169","2"
"AL06700","2001","Winston, AL","152","10"
"AL06700","2003","Winston, AL","164","4"
"AL06700","2004","Winston, AL","174","10"
"AL06700","2012","Winston, AL","168","3"
"AL06700","2013","Winston, AL","179","4"
"AL06701","2007","Winston, AL","150","5"
"AL06702","1976","Winston, AL","152","6"
"AL06702","1977","Winston, AL","174","5"
"AL06702","1986","Winston, AL","180","9"
"AL06702","2000","Winston, AL","180","7"
"AL06702","2004","Winston, AL","168","7"
"AL06702","2008","Winston, AL","158","10"
"AL06703","1976","Winston, AL","171","6"
